Coord_X,Coord_Y,Elevation,Slope,Dist_to_Water,Landslide_Label
103.6167603517009,22.572192722892247,1340.4779,9.6595545,898.8982208954098,0
103.72617515330666,22.461969437530783,1232.0859,5.894999,3409.032324413007,0
103.8310085469634,22.449303192024697,873.14,12.827332,4259.253927478777,0
103.76525186816586,22.59348279512588,579.3214,13.906401,1002.9487342250626,0
103.74126685007987,22.47140174801404,1065.6794,5.5121922,4828.813329634996,0
103.85607154339034,22.567072325772767,165.35687,12.456639,1617.415724527611,0
103.75042966597789,22.665437849383856,283.35095,12.6137705,2365.8442570044317,0
103.88894988278912,22.543626296857248,109.08238,4.734137,237.96295700561265,0
103.61083147082572,22.758682975875463,266.55142,8.790856,122.44918656009207,0
103.8091794855593,22.478678101815404,1132.4178,9.47918,3262.882912213347,0
103.59277533361491,22.660317452264373,1062.5781,6.541205,1418.5627342607597,0
103.94931666988195,22.45226763246229,89.0,0.0,32.645674338495205,0
103.66041847450911,22.591057343858758,1165.9258,7.5906143,95.20442417276846,0
103.66958129040712,22.582164022545975,967.77686,14.866507,424.75909058257395,0
103.64397930480972,22.69616023210074,1021.8929,13.241185,6799.589136987874,0
103.59843471990486,22.562221423238523,1529.4958,14.027904,2180.424545832858,0
103.90296360122137,22.526378643402154,111.40299,11.787967,980.1960305762215,0
103.77333670572293,22.641722325883098,261.7951,11.036609,845.7548430434763,0
103.58900240942161,22.53042106218069,2704.2722,7.9810247,1257.6320835361153,0
103.63697244559359,22.624205177842768,1856.7795,7.445461,2514.107760765163,0
103.82211522565062,22.596447235563474,372.54285,10.005058,1916.426229038209,0
103.63966739144594,22.703167091316875,853.0253,11.925062,6073.899757016876,0
103.60732804121764,22.661664925190554,1438.116,5.096823,2863.8117308755477,0
103.88625493693675,22.566533336602294,144.41928,13.913457,157.52591063624817,0
103.77145024362628,22.543895791442484,601.8325,12.030132,2792.7076889077093,0
103.7730672111377,22.675948138208053,115.358185,4.419253,451.7021297816839,0
103.70865800526633,22.69292629707791,482.2811,3.1521628,3064.563240652625,0
103.6348164889117,22.71529434765249,650.25385,7.5924954,4914.194114740278,0
103.72860060457378,22.46628135089456,1175.4169,4.092811,3915.8548640837216,0
103.81025746390024,22.563838390749936,302.62094,2.2114346,4381.15846849451,0
103.752855117245,22.672714203185222,162.28731,7.061084,1544.925865345863,0
103.67955259006085,22.688344889128903,809.2052,7.001916,4577.779889177999,0
103.66230493660576,22.701819618390694,716.7017,10.929496,4841.408827370218,0
103.76740782484774,22.67621763279329,158.90576,11.883978,725.6432795251443,0
103.77710962991624,22.656814022656306,150.3505,6.283859,1308.890313909782,0
103.81618634477543,22.62797810203607,112.80407,6.303425,49.3560434871705,0
103.64586576690637,22.415346874284978,2100.1577,12.765682,7674.051573926001,0
103.6558370665601,22.78347647771716,292.70248,5.547545,711.8453708353,0
103.88194302357299,22.56249091782376,82.5,6.831016,0.0,0
103.63885890769023,22.746825214125085,947.7889,6.765263,3197.478407417447,0
103.87062425099307,22.55063315607338,183.81416,9.148331,922.7941117351785,0
103.57983959352359,22.700741640049753,886.71313,0.92740995,1373.502049377705,0
103.78411648913236,22.66705481689527,90.5,9.486048,0.0,0
103.63885890769023,22.67540914903758,2049.377,8.150849,6205.128710522926,0
103.86873778889642,22.55440608026668,151.82858,12.8418,994.7620236404606,0
103.66580836621382,22.45954398626366,1277.6162,10.943605,2923.939469078213,0
103.72401919662477,22.436097957348142,1680.7788,11.923887,545.8131966985883,0
103.74018887173892,22.509939473702765,901.9013,11.807899,3397.39183674793,0
103.7490821930517,22.602376116438663,984.2204,12.0309725,2831.9254072566155,0
103.62295872716132,22.42235373350111,2727.5713,12.690681,7544.3449863810165,0
